"","last_fico_range_high","last_fico_range_low","pub_rec_bankruptcies","revol_util","inq_last_6mths","is_rent","is_bad"
"40896",649,645,0,75.9,4,TRUE,0
"40897",684,680,0,4.9,9,FALSE,0
"40898",594,590,0,35,2,FALSE,0
"40899",719,715,0,75.8,9,FALSE,0
"40900",719,715,0,45.1,10,FALSE,0
"40901",554,550,0,32.7,7,TRUE,0
"40902",564,560,0,81.5,2,FALSE,0
"40903",714,710,0,2.8,8,FALSE,0
"40904",689,685,0,5.8,4,TRUE,0
"40905",704,700,0,77.2,2,FALSE,0
"40906",739,735,0,50.8,9,FALSE,0
"40907",684,680,0,18.2,6,TRUE,0
"40908",684,680,0,82.8,10,TRUE,0
"40909",709,705,0,82.3,5,FALSE,0
"40910",519,515,0,29.9,4,TRUE,0
"40911",819,815,0,4.3,0,FALSE,0
"40912",704,700,0,88.4,2,FALSE,0
"40913",749,745,0,51.6,3,FALSE,0
"40914",619,615,0,52.7,2,FALSE,0
"40915",574,570,0,64.6,4,FALSE,0
"40916",734,730,0,0,9,TRUE,0
"40917",549,545,0,45.1,5,FALSE,0
"40918",529,525,0,83.9,5,TRUE,0
"40919",734,730,0,42.9,5,TRUE,0
"40920",694,690,0,78.3,0,FALSE,0
"40921",749,745,0,41.1,6,FALSE,0
"40922",539,535,0,34.2,6,TRUE,0
"40923",664,660,0,8.7,9,TRUE,0
"40924",539,535,0,70.9,4,TRUE,0
"40925",639,635,0,30.1,4,FALSE,0
"40926",679,675,0,26.8,5,TRUE,0
"40927",624,620,0,2.4,8,TRUE,0
"40928",709,705,0,39.2,5,TRUE,0
"40929",704,700,0,83.2,4,TRUE,0
"40930",629,625,0,69.2,4,FALSE,0
"40931",624,620,0,57,6,TRUE,0
"40932",594,590,1,96.5,6,FALSE,0
"40933",689,685,0,84.6,0,FALSE,0
"40934",649,645,0,57.7,4,FALSE,0
"40935",539,535,0,24,1,FALSE,0
"40936",724,720,0,21.2,9,TRUE,0
"40937",694,690,0,24.3,5,FALSE,0
"40938",634,630,0,68.9,5,FALSE,0
"40939",684,680,1,2.7,6,FALSE,0
"40940",739,735,0,48,0,FALSE,0
"40941",669,665,0,90.9,4,TRUE,0
"40942",734,730,0,99.1,4,FALSE,0
"40943",789,785,0,61.8,0,FALSE,0
"40944",769,765,1,68.4,4,FALSE,0
"40945",624,620,0,26.7,7,FALSE,0
"40946",754,750,0,38,0,FALSE,0
"40947",754,750,0,59.6,4,FALSE,0
"40948",739,735,0,53.3,4,FALSE,0
"40949",599,595,1,64.4,7,FALSE,0
"40950",619,615,0,72.2,4,TRUE,0
"40951",614,610,0,70.9,4,TRUE,0
"40952",704,700,0,73.7,1,FALSE,0
"40953",689,685,0,85.2,1,TRUE,0
"40954",714,710,0,42.7,5,FALSE,0
"40955",604,600,0,40.9,8,TRUE,0
"40956",679,675,0,79.2,4,FALSE,0
"40957",694,690,1,39.2,6,FALSE,0
"40958",724,720,0,63.3,4,TRUE,0
"40959",684,680,0,89.4,0,FALSE,0
"40960",509,505,0,82.7,5,TRUE,0
"40961",639,635,0,75.6,5,TRUE,0
"40962",569,565,0,98,4,TRUE,0
"40963",699,695,0,52.7,4,TRUE,0
"40964",749,745,0,12,0,FALSE,0
"40965",724,720,0,1.6,6,FALSE,0
"40966",504,500,0,66.5,4,FALSE,0
"40967",619,615,0,85.3,4,TRUE,0
"40968",584,580,0,3.7,5,FALSE,0
"40969",699,695,0,5.6,4,FALSE,0
"40970",679,675,0,53.5,4,FALSE,0
"40971",674,670,0,6.1,4,FALSE,0
"40972",794,790,0,24,4,FALSE,0
"40973",659,655,0,71.4,4,FALSE,0
"40974",749,745,0,24.2,4,FALSE,0
"40975",574,570,0,91.3,5,FALSE,0
"40976",669,665,1,51.9,4,FALSE,0
"40977",674,670,0,77.2,1,FALSE,0
"40978",684,680,0,23.4,5,FALSE,0
"40979",699,695,0,44.5,4,FALSE,0
"40980",604,600,0,78.2,5,FALSE,0
"40981",699,695,0,98.4,1,TRUE,0
"40982",719,715,0,13.7,7,FALSE,0
"40983",759,755,0,84.5,4,FALSE,0
"40984",744,740,0,10.4,6,TRUE,0
"40985",629,625,0,77.9,4,TRUE,0
"40986",594,590,0,97.9,9,TRUE,0
"40987",709,705,0,39.6,2,FALSE,0
"40988",749,745,0,23.3,8,TRUE,0
"40989",649,645,0,40.5,0,FALSE,0
"40990",669,665,0,24.8,4,FALSE,0
"40991",609,605,0,18.9,4,FALSE,0
"40992",514,510,1,47,5,TRUE,0
"40993",524,520,0,42.4,4,TRUE,0
"40994",614,610,0,57.7,4,TRUE,0
"40995",674,670,0,83,4,TRUE,0
"40996",704,700,0,68,5,TRUE,0
"40997",729,725,0,54.1,1,FALSE,0
"40998",624,620,0,62.1,7,TRUE,0
"40999",694,690,0,33.1,4,TRUE,0
"41000",759,755,0,42,4,TRUE,0
"41001",719,715,0,71.7,7,TRUE,0
"41002",699,695,0,56.5,10,FALSE,0
"41003",584,580,0,7.9,7,FALSE,0
"41004",624,620,0,76,5,FALSE,0
"41005",589,585,0,31.7,9,TRUE,0
"41006",664,660,0,89.8,8,FALSE,0
"41007",724,720,0,21,10,TRUE,0
"41008",694,690,0,59.2,5,TRUE,0
"41009",684,680,0,41.6,4,FALSE,0
"41010",719,715,0,0,1,FALSE,0
"41011",639,635,0,96.6,4,FALSE,0
"41012",604,600,0,23.1,4,FALSE,0
"41013",544,540,0,41.2,4,TRUE,0
"41014",744,740,0,47.1,9,TRUE,0
"41015",659,655,0,48,4,TRUE,0
"41016",734,730,0,43.6,2,FALSE,0
"41017",784,780,0,12.2,5,FALSE,0
"41018",589,585,0,93.7,0,FALSE,0
"41019",654,650,0,23,7,TRUE,0
"41020",674,670,1,38.8,4,TRUE,0
"41021",664,660,0,66.6,7,FALSE,0
"41022",779,775,0,39.8,4,FALSE,0
"41023",734,730,0,78.3,7,TRUE,0
"41024",619,615,1,38.9,7,TRUE,0
"41025",679,675,0,29.2,6,FALSE,0
"41026",749,745,0,37.5,5,FALSE,0
"41027",779,775,0,36.4,4,FALSE,0
"41028",664,660,0,20.1,4,TRUE,0
"41029",579,575,0,81.1,4,TRUE,0
"41030",734,730,0,38.3,4,FALSE,0
"41031",629,625,0,69.4,4,FALSE,0
"41032",644,640,0,24.8,5,TRUE,0
"41033",689,685,0,40.7,4,FALSE,0
"41034",554,550,0,36.3,6,FALSE,0
"41035",669,665,0,49.3,7,FALSE,0
"41036",709,705,0,57.7,4,FALSE,0
"41037",724,720,0,54.7,8,TRUE,0
"41038",614,610,0,85.4,5,FALSE,0
"41039",559,555,0,41.3,5,FALSE,0
"41040",499,0,0,92.3,1,FALSE,0
"41041",744,740,0,80.9,4,TRUE,0
"41042",599,595,0,39,4,TRUE,0
"41043",734,730,0,61.7,4,FALSE,0
"41044",664,660,0,97.4,4,TRUE,0
"41045",734,730,0,37.3,10,FALSE,0
"41046",584,580,0,0,0,FALSE,0
"41047",709,705,0,79.9,0,FALSE,0
"41048",679,675,0,53.5,4,TRUE,0
"41049",684,680,0,4.6,5,TRUE,0
"41050",514,510,0,85.4,1,FALSE,0
"41051",704,700,0,82.6,2,FALSE,0
"41052",654,650,0,37.8,10,TRUE,0
"41053",629,625,0,43.9,4,FALSE,0
"41054",694,690,0,48.1,4,FALSE,0
"41055",644,640,0,16.2,7,FALSE,0
"41056",634,630,0,54.1,4,FALSE,0
"41057",759,755,0,3.7,0,FALSE,0
"41058",674,670,0,34.9,0,FALSE,0
"41059",614,610,0,80.8,4,TRUE,0
"41060",699,695,0,97.8,6,FALSE,0
"41061",684,680,0,96.2,4,TRUE,0
"41062",684,680,0,50,5,FALSE,0
"41063",759,755,0,27.7,10,FALSE,0
"41064",779,775,1,32.4,4,FALSE,0
"41065",724,720,0,33.7,0,FALSE,0
"41066",714,710,0,52,4,TRUE,0
"41067",674,670,0,16.6,5,TRUE,0
"41068",739,735,0,17.3,4,FALSE,0
"41069",504,500,0,60.3,4,FALSE,0
"41070",659,655,0,82.2,2,TRUE,0
"41071",604,600,0,82.6,4,FALSE,0
"41072",584,580,0,70.7,6,FALSE,0
"41073",699,695,0,21.9,8,TRUE,0
"41074",594,590,0,68,4,FALSE,0
"41075",544,540,0,77.1,4,FALSE,0
"41076",639,635,0,89.6,1,FALSE,0
"41077",669,665,0,93.3,7,TRUE,0
"41078",769,765,0,62.2,5,FALSE,0
"41079",704,700,0,94.2,0,FALSE,0
"41080",629,625,0,22.5,4,TRUE,0
"41081",599,595,0,91.7,0,FALSE,0
"41082",529,525,0,10.3,8,FALSE,0
"41083",539,535,1,66,7,FALSE,0
"41084",714,710,0,62.3,4,FALSE,0
"41085",654,650,0,53.4,4,TRUE,0
"41086",649,645,1,78.9,5,FALSE,0
"41087",639,635,0,89.8,4,TRUE,0
"41088",589,585,0,64.1,7,FALSE,0
"41089",694,690,0,47.1,5,TRUE,0
"41090",694,690,0,54.2,0,FALSE,0
"41091",724,720,0,44.3,4,TRUE,0
"41092",764,760,0,35.5,4,TRUE,0
"41093",524,520,0,16.2,4,TRUE,0
"41094",724,720,0,77.6,0,FALSE,0
"41095",769,765,0,76.2,4,TRUE,0
"41096",634,630,0,59.2,9,TRUE,0
"41097",754,750,0,6,2,FALSE,0
"41098",684,680,0,20.1,5,FALSE,0
"41099",809,805,0,32.4,4,FALSE,0
"41100",619,615,0,29,6,TRUE,0
"41101",709,705,0,24.7,4,TRUE,0
"41102",699,695,0,70.1,1,FALSE,0
"41103",619,615,0,19,4,FALSE,0
"41104",654,650,0,94.6,4,FALSE,0
"41105",614,610,0,70.8,5,FALSE,0
"41106",719,715,0,33,4,FALSE,0
"41107",544,540,0,0,0,FALSE,0
"41108",724,720,0,63.5,6,FALSE,0
"41109",724,720,0,23.3,4,FALSE,0
"41110",594,590,0,34.7,6,FALSE,0
"41111",724,720,0,8.7,5,FALSE,0
"41112",649,645,0,59.2,7,TRUE,0
"41113",794,790,0,6.8,6,TRUE,0
"41114",694,690,0,30.3,4,FALSE,0
"41115",569,565,0,57.5,7,FALSE,0
"41116",704,700,0,42.2,6,FALSE,0
"41117",679,675,0,48.2,6,FALSE,0
"41118",619,615,1,39.3,6,FALSE,0
"41119",714,710,0,48.5,4,TRUE,0
"41120",644,640,0,8.2,5,FALSE,0
"41121",694,690,0,58.8,0,TRUE,0
"41122",679,675,0,13.9,4,FALSE,0
"41123",584,580,0,94.4,0,FALSE,0
"41124",749,745,0,79.1,6,TRUE,0
"41125",694,690,0,10.4,5,FALSE,0
"41126",754,750,1,11.5,5,FALSE,0
"41127",684,680,0,28.6,5,FALSE,0
"41128",669,665,0,14.6,4,FALSE,0
"41129",679,675,0,22.3,4,TRUE,0
"41130",689,685,0,20.9,4,FALSE,0
"41131",524,520,0,72.7,5,FALSE,0
"41132",694,690,1,73.7,5,FALSE,0
"41133",729,725,0,80.5,5,FALSE,0
"41134",659,655,0,44.4,4,FALSE,0
"41135",689,685,1,68.5,1,FALSE,0
"41136",709,705,0,54.1,4,FALSE,0
"41137",584,580,0,0,5,FALSE,0
"41138",779,775,0,0,0,FALSE,0
"41139",699,695,0,72.4,4,FALSE,0
"41140",644,640,0,95.8,0,FALSE,0
"41141",594,590,0,76.8,5,FALSE,0
"41142",699,695,0,47.1,8,FALSE,0
"41143",624,620,0,41.8,5,FALSE,0
"41144",704,700,0,68.6,7,TRUE,0
"41145",529,525,1,52.7,5,TRUE,0
"41146",619,615,0,4.2,4,TRUE,0
"41147",524,520,0,95.4,3,TRUE,0
"41148",634,630,0,77.8,5,FALSE,0
"41149",614,610,1,29.2,4,TRUE,0
"41150",724,720,0,96.8,5,TRUE,0
"41151",594,590,0,78.2,5,TRUE,0
"41152",634,630,0,59.5,5,FALSE,0
"41153",649,645,0,54.5,4,FALSE,0
"41154",624,620,0,26.8,5,FALSE,0
"41155",674,670,0,18.1,5,FALSE,0
"41156",714,710,0,25.3,5,FALSE,0
"41157",714,710,0,38,5,FALSE,0
"41158",794,790,0,48.1,4,TRUE,0
"41159",644,640,0,81,3,FALSE,0
"41160",559,555,0,89.8,7,FALSE,0
"41161",659,655,0,48.2,4,TRUE,0
"41162",719,715,0,12.2,4,FALSE,0
"41163",639,635,0,70.7,1,TRUE,0
"41164",799,795,0,93.7,4,TRUE,0
"41165",634,630,0,49.9,4,TRUE,0
"41166",549,545,0,69.1,4,TRUE,0
"41167",599,595,0,32.6,5,TRUE,0
"41168",794,790,0,32.9,0,FALSE,0
"41169",659,655,0,39.1,10,TRUE,0
"41170",644,640,0,99.1,0,TRUE,0
"41171",699,695,0,80.2,3,FALSE,0
"41172",534,530,0,56.5,4,TRUE,0
"41173",729,725,0,30.7,5,TRUE,0
"41174",709,705,1,41,5,FALSE,0
"41175",779,775,0,9,4,TRUE,0
"41176",699,695,0,55.7,3,FALSE,0
"41177",694,690,0,67.7,2,FALSE,0
"41178",664,660,1,7.6,4,FALSE,0
"41179",604,600,0,NA,1,FALSE,0
"41180",739,735,0,27.3,7,FALSE,0
"41181",654,650,0,54.6,5,TRUE,0
"41182",514,510,0,22.2,4,FALSE,0
"41183",749,745,0,6.8,5,FALSE,0
"41184",694,690,0,45,4,FALSE,0
"41185",499,0,0,44.1,4,TRUE,0
"41186",704,700,0,35.1,4,FALSE,0
"41187",499,0,0,0,8,FALSE,0
"41188",569,565,0,90.1,0,TRUE,0
"41189",734,730,0,9.1,4,FALSE,0
"41190",709,705,0,64.7,4,FALSE,0
"41191",714,710,0,5,4,FALSE,0
"41192",714,710,0,6.1,1,TRUE,0
"41193",694,690,0,26.3,2,TRUE,0
"41194",644,640,0,15.6,8,TRUE,0
"41195",664,660,0,60.4,4,FALSE,0
"41196",629,625,0,11.8,5,FALSE,0
"41197",574,570,0,30.3,5,FALSE,0
"41198",734,730,0,29.4,6,FALSE,0
"41199",679,675,0,0,2,FALSE,0
"41200",689,685,0,47.7,4,TRUE,0
"41201",549,545,0,26,4,FALSE,0
"41202",599,595,0,0,6,FALSE,0
"41203",589,585,0,68.9,2,FALSE,0
"41204",664,660,1,89,4,TRUE,0
"41205",649,645,0,45,4,TRUE,0
"41206",749,745,0,71.1,5,FALSE,0
"41207",689,685,0,58.5,0,TRUE,0
"41208",569,565,0,17.7,0,FALSE,0
"41209",734,730,0,16.5,4,TRUE,0
"41210",534,530,0,99,6,FALSE,0
"41211",659,655,0,57.6,0,FALSE,0
"41212",499,0,0,44.5,0,TRUE,0
"41213",799,795,0,35.2,0,FALSE,0
"41214",599,595,0,65,4,FALSE,0
"41215",499,0,0,41.3,5,TRUE,0
"41216",759,755,0,51.2,7,FALSE,0
"41217",664,660,1,46.3,4,FALSE,0
"41218",569,565,0,86.1,4,FALSE,0
"41219",674,670,1,80.1,7,FALSE,0
"41220",789,785,0,17.9,0,FALSE,0
"41221",664,660,0,13.1,4,FALSE,0
"41222",574,570,0,25.5,2,FALSE,0
"41223",609,605,0,78.8,4,TRUE,0
"41224",714,710,0,52,2,TRUE,0
"41225",774,770,0,1,8,FALSE,0
"41226",744,740,0,19.4,1,TRUE,0
"41227",709,705,0,20.3,0,TRUE,0
"41228",609,605,0,8.7,4,TRUE,0
"41229",519,515,0,24,5,TRUE,0
"41230",524,520,0,41.9,1,FALSE,0
"41231",599,595,0,43.6,4,FALSE,0
"41232",699,695,0,35.3,6,FALSE,0
"41233",699,695,0,24.7,6,TRUE,0
"41234",719,715,0,86.7,0,TRUE,0
"41235",699,695,0,72.7,3,TRUE,0
"41236",679,675,0,53.9,9,FALSE,0
"41237",644,640,0,56.2,4,FALSE,0
"41238",544,540,0,42.3,3,TRUE,0
"41239",659,655,0,43.5,7,FALSE,0
"41240",719,715,0,14.4,5,FALSE,0
"41241",734,730,0,0,0,FALSE,0
"41242",569,565,0,0,0,FALSE,0
"41243",504,500,0,69.9,8,TRUE,0
"41244",724,720,0,17.1,5,FALSE,0
"41245",679,675,0,73.9,5,FALSE,0
"41246",694,690,0,54.2,5,FALSE,0
"41247",589,585,0,95.1,0,FALSE,0
"41248",504,500,0,46.2,6,TRUE,0
"41249",734,730,0,63.8,4,FALSE,0
"41250",534,530,0,5.7,8,TRUE,0
"41251",584,580,0,8.4,2,FALSE,0
"41252",699,695,0,47.6,7,FALSE,0
"41253",639,635,0,48.8,4,TRUE,0
"41254",649,645,0,45.5,6,TRUE,0
"41255",664,660,0,52,3,TRUE,0
"41256",629,625,0,0,9,TRUE,0
"41257",564,560,0,49.2,0,TRUE,0
"41258",629,625,0,9.7,6,FALSE,0
"41259",544,540,0,25.8,9,FALSE,0
"41260",589,585,0,18.9,6,TRUE,0
"41261",624,620,0,65.4,4,FALSE,0
"41262",779,775,0,0.2,5,TRUE,0
"41263",694,690,0,55.7,6,FALSE,0
"41264",699,695,0,0,0,TRUE,0
"41265",679,675,0,39.1,8,FALSE,0
"41266",714,710,0,4.2,3,FALSE,0
"41267",624,620,0,24.2,3,FALSE,0
"41268",654,650,0,72,7,FALSE,0
"41269",674,670,0,24.5,4,TRUE,0
"41270",639,635,0,84.8,5,TRUE,0
"41271",694,690,0,44.9,5,TRUE,0
"41272",589,585,0,78.3,2,TRUE,0
"41273",654,650,0,87.7,1,FALSE,0
"41274",664,660,0,79.8,1,TRUE,0
"41275",779,775,0,60.6,0,TRUE,0
"41276",704,700,0,27.9,5,TRUE,0
"41277",644,640,0,66,6,TRUE,0
"41278",714,710,0,20.5,2,FALSE,0
"41279",604,600,0,44.5,6,FALSE,0
"41280",679,675,0,11.5,4,TRUE,0
"41281",539,535,0,77.3,4,TRUE,0
"41282",549,545,0,50,1,FALSE,0
"41283",559,555,1,23.9,4,TRUE,0
"41284",699,695,0,72.3,7,TRUE,0
"41285",674,670,0,64.6,7,FALSE,0
"41286",564,560,0,62.4,8,FALSE,0
"41287",644,640,0,14,2,FALSE,0
"41288",769,765,0,27.5,0,TRUE,0
"41289",599,595,0,15.8,0,TRUE,0
"41290",634,630,0,51.6,6,FALSE,0
"41291",619,615,0,12.9,4,FALSE,0
"41292",634,630,0,45.2,5,TRUE,0
"41293",724,720,0,33.2,9,FALSE,0
"41294",654,650,0,57.1,5,TRUE,0
"41295",694,690,0,29.2,1,FALSE,0
"41296",624,620,0,71.8,4,TRUE,0
"41297",684,680,0,70.6,4,FALSE,0
"41298",654,650,0,21.2,7,FALSE,0
"41299",644,640,0,32.4,2,TRUE,0
"41300",684,680,0,52.3,5,FALSE,0
"41301",629,625,0,11.1,5,TRUE,0
"41302",739,735,0,81.6,5,TRUE,0
"41303",774,770,0,46.6,4,FALSE,0
"41304",624,620,0,99.8,5,TRUE,0
"41305",754,750,0,44.8,4,FALSE,0
"41306",759,755,0,36.4,5,FALSE,0
"41307",749,745,0,15.6,1,FALSE,0
"41308",564,560,0,54.2,6,TRUE,0
"41309",759,755,0,24.6,5,TRUE,0
"41310",584,580,0,83.6,5,FALSE,0
"41311",749,745,0,51,3,TRUE,0
"41312",609,605,0,13.2,10,TRUE,0
"41313",749,745,0,27.1,8,TRUE,0
"41314",624,620,0,79.6,4,TRUE,0
"41315",794,790,0,23.2,1,FALSE,0
"41316",729,725,0,9,9,FALSE,0
"41317",649,645,0,96,4,TRUE,0
"41318",719,715,0,23.3,5,TRUE,0
"41319",679,675,0,86.1,4,FALSE,0
"41320",714,710,0,72.1,4,FALSE,0
"41321",774,770,0,17.1,9,FALSE,0
"41322",579,575,1,80,4,TRUE,0
"41323",764,760,0,43.4,6,TRUE,0
"41324",604,600,0,82,1,FALSE,0
"41325",679,675,0,83.2,6,TRUE,0
"41326",604,600,0,63.3,5,FALSE,0
"41327",579,575,0,40.6,5,TRUE,0
"41328",499,0,0,54.2,6,TRUE,0
"41329",644,640,0,82.8,7,FALSE,0
"41330",599,595,1,98.6,5,TRUE,0
"41331",734,730,0,3.1,4,TRUE,0
"41332",644,640,0,32.4,7,FALSE,0
"41333",704,700,0,48.9,0,FALSE,0
"41334",629,625,0,82.2,0,FALSE,0
"41335",789,785,0,14.6,1,TRUE,0
"41336",599,595,0,56.8,5,FALSE,0
"41337",529,525,0,66.7,6,TRUE,0
"41338",664,660,0,21.4,4,FALSE,0
"41339",709,705,0,35.9,4,TRUE,0
"41340",564,560,0,19.9,5,FALSE,0
"41341",519,515,0,35.6,2,FALSE,0
"41342",674,670,0,57.7,5,FALSE,0
"41343",729,725,0,33.6,5,TRUE,0
"41344",549,545,0,82.7,0,FALSE,0
"41345",674,670,0,26.6,4,FALSE,0
"41346",644,640,0,59.6,4,FALSE,0
"41347",709,705,0,92.1,4,TRUE,0
"41348",729,725,0,34.4,2,TRUE,0
"41349",664,660,0,51.9,5,FALSE,0
"41350",624,620,0,69.2,4,FALSE,0
"41351",759,755,0,48.1,1,FALSE,0
"41352",674,670,0,89.1,6,FALSE,0
"41353",619,615,0,25.5,4,FALSE,0
"41354",749,745,0,67.7,7,FALSE,0
"41355",759,755,0,5.8,2,FALSE,0
"41356",544,540,0,97.2,0,FALSE,0
"41357",704,700,0,98.3,4,TRUE,0
"41358",579,575,0,36.5,7,FALSE,0
"41359",644,640,0,38.5,0,FALSE,0
"41360",609,605,0,97.1,6,TRUE,0
"41361",669,665,0,60.1,4,TRUE,0
"41362",689,685,0,44.8,8,TRUE,0
"41363",714,710,0,23.4,5,TRUE,0
"41364",629,625,0,50.6,5,FALSE,0
"41365",719,715,0,40.1,3,FALSE,0
"41366",709,705,0,69,3,FALSE,0
"41367",684,680,0,98.9,4,TRUE,0
"41368",699,695,0,74.5,8,FALSE,0
"41369",629,625,0,83.2,6,FALSE,0
"41370",689,685,0,31.6,4,FALSE,0
"41371",519,515,0,54.4,1,FALSE,0
"41372",589,585,0,90.3,2,TRUE,0
"41373",744,740,0,30.9,1,FALSE,0
"41374",794,790,0,61.5,4,TRUE,0
"41375",594,590,0,79.6,2,FALSE,0
"41376",499,0,0,36.7,2,TRUE,0
"41377",654,650,0,70.8,9,FALSE,0
"41378",569,565,0,24.6,0,FALSE,0
"41379",649,645,1,26.7,5,FALSE,0
"41380",719,715,0,80.5,4,FALSE,0
"41381",709,705,0,73.6,5,TRUE,0
"41382",694,690,0,83.9,5,TRUE,0
"41383",699,695,0,83.8,4,TRUE,0
"41384",604,600,0,77.5,4,FALSE,0
"41385",719,715,0,45.8,4,FALSE,0
"41386",509,505,0,29,4,TRUE,0
"41387",534,530,0,42.4,2,TRUE,0
"41388",744,740,0,30.7,8,FALSE,0
"41389",704,700,0,12.9,5,FALSE,0
"41390",639,635,0,54.8,6,FALSE,0
"41391",644,640,0,85.4,3,FALSE,0
"41392",614,610,0,82.8,4,FALSE,0
"41393",659,655,0,33.1,4,FALSE,0
"41394",734,730,0,22.4,5,FALSE,0
"41395",564,560,0,0,4,FALSE,0
"41396",644,640,0,54.3,6,FALSE,0
"41397",499,0,0,17,4,TRUE,0
"41398",649,645,0,71.1,5,FALSE,0
"41399",734,730,0,45.1,6,FALSE,0
"41400",759,755,0,49.4,1,FALSE,0
"41401",654,650,0,56.1,4,FALSE,0
"41402",709,705,0,57.1,7,TRUE,0
"41403",774,770,0,83.5,6,FALSE,0
"41404",654,650,0,0,9,TRUE,0
"41405",709,705,0,5.8,7,FALSE,0
"41406",639,635,0,80.5,1,FALSE,0
"41407",604,600,0,48.4,5,FALSE,0
"41408",734,730,0,15.8,5,FALSE,0
"41409",634,630,0,67.9,0,FALSE,0
"41410",769,765,0,65.4,4,FALSE,0
"41411",674,670,0,68,6,FALSE,0
"41412",589,585,0,52.8,6,TRUE,0
"41413",499,0,0,8.7,6,FALSE,0
"41414",609,605,0,47.1,4,FALSE,0
"41415",579,575,0,79.5,9,TRUE,0
"41416",754,750,0,91.8,4,FALSE,0
"41417",669,665,0,21.5,4,FALSE,0
"41418",684,680,0,48,5,TRUE,0
"41419",709,705,0,56.7,3,FALSE,0
"41420",684,680,0,25.8,5,FALSE,0
"41421",574,570,0,31.6,6,FALSE,0
"41422",509,505,0,60.7,5,FALSE,0
"41423",604,600,0,54.7,2,TRUE,0
"41424",674,670,0,89.4,4,FALSE,0
"41425",669,665,0,66.3,7,FALSE,0
"41426",514,510,1,65.4,9,FALSE,0
"41427",749,745,0,20.3,0,TRUE,0
"41428",664,660,0,55.7,1,FALSE,0
"41429",724,720,0,74.8,2,FALSE,0
"41430",699,695,0,54.4,4,TRUE,0
"41431",594,590,0,88.2,3,FALSE,0
"41432",809,805,0,3.1,6,TRUE,0
"41433",714,710,0,79.8,1,TRUE,0
"41434",639,635,0,56.4,2,TRUE,0
"41435",609,605,0,53.5,2,FALSE,0
"41436",709,705,0,87.8,1,TRUE,0
"41437",0,0,0,93.1,3,FALSE,0
"41438",754,750,0,12.7,0,TRUE,0
"41439",669,665,0,64.3,8,FALSE,0
"41440",754,750,0,63.7,0,FALSE,0
"41441",539,535,0,66.9,4,TRUE,0
"41442",729,725,0,43,4,FALSE,0
"41443",669,665,0,50,3,TRUE,0
"41444",689,685,0,78.1,5,TRUE,0
"41445",589,585,NA,12.6,4,FALSE,0
"41446",639,635,1,70.6,2,TRUE,0
"41447",614,610,0,60.2,1,TRUE,0
"41448",619,615,0,81.1,4,FALSE,0
"41449",784,780,0,93,4,TRUE,0
"41450",564,560,0,16,0,FALSE,0
"41451",564,560,0,91.9,3,FALSE,0
"41452",689,685,0,65,4,TRUE,0
"41453",719,715,0,46.6,0,TRUE,0
"41454",539,535,0,44,4,FALSE,0
"41455",669,665,0,70.7,5,TRUE,0
"41456",644,640,1,70,1,FALSE,0
"41457",639,635,0,73.8,6,FALSE,0
"41458",639,635,0,44.2,6,FALSE,0
"41459",664,660,0,52.6,1,FALSE,0
"41460",784,780,0,82.7,4,FALSE,0
"41461",504,500,0,82.1,1,FALSE,0
"41462",574,570,0,90.5,0,TRUE,0
"41463",524,520,0,85.3,0,FALSE,0
"41464",794,790,0,10.1,0,FALSE,0
"41465",699,695,0,77.1,0,TRUE,0
"41466",584,580,0,66.4,2,FALSE,0
"41467",669,665,0,27.7,4,FALSE,0
"41468",649,645,0,62.3,6,TRUE,0
"41469",604,600,0,86.4,4,FALSE,0
"41470",644,640,0,52.8,5,FALSE,0
"41471",694,690,0,89.5,2,TRUE,0
"41472",719,715,0,0,4,TRUE,0
"41473",789,785,0,69.5,1,TRUE,0
"41474",669,665,0,25.4,0,TRUE,0
"41475",724,720,0,50.2,4,TRUE,0
"41476",734,730,0,68.9,1,FALSE,0
"41477",719,715,0,21.5,4,TRUE,0
"41478",644,640,0,64.2,1,TRUE,0
"41479",644,640,0,99.2,3,FALSE,0
"41480",529,525,0,3.4,7,FALSE,0
"41481",609,605,0,57.2,4,TRUE,0
"41482",744,740,0,26.6,2,TRUE,0
"41483",769,765,0,40,3,TRUE,0
"41484",644,640,0,11.4,11,TRUE,0
"41485",659,655,0,1.2,6,FALSE,0
"41486",654,650,0,54.6,0,FALSE,0
"41487",694,690,0,95.8,3,FALSE,0
"41488",709,705,0,27.4,3,FALSE,0
"41489",639,635,0,42.2,12,FALSE,0
"41490",499,0,0,60.9,1,TRUE,0
"41491",814,810,0,72.1,1,TRUE,0
"41492",654,650,0,42.9,1,TRUE,0
"41493",699,695,0,NA,3,FALSE,0
"41494",559,555,0,86.8,1,FALSE,0
"41495",499,0,0,9.5,4,FALSE,0
"41496",694,690,0,65.3,0,FALSE,0
"41497",679,675,0,49.6,5,TRUE,0
"41498",529,525,0,99.2,0,TRUE,0
"41499",569,565,0,91.2,4,TRUE,0
"41500",719,715,0,32.5,4,TRUE,0
"41501",694,690,0,69.6,4,TRUE,0
"41502",659,655,0,73.7,1,TRUE,0
"41503",759,755,0,66,4,TRUE,0
"41504",774,770,0,98.9,4,FALSE,0
"41505",679,675,0,29.7,11,FALSE,0
"41506",579,575,0,15.7,3,TRUE,0
"41507",699,695,0,56.3,3,FALSE,0
"41508",504,500,0,0,1,TRUE,0
