total_rec_prncp,last_fico_range_high,last_fico_range_low,last_pymnt_delta,last_pymnt_amnt,zip_code,is_bad
1e4,809,805,700.0,4580.29,935xx,0.0
4e3,769,765,1126.0,140.82,330xx,0.0
22e3,644,640,335.0,17453.44,800xx,0.0
692.14,549,545,335.0,105.42,928xx,1.0
14400.0,689,685,700.0,6807.4,760xx,0.0
3800.0,739,735,1157.0,9.18,325xx,0.0
1276.97,629,625,761.0,62.59,551xx,1.0
1949.92,589,585,304.0,376.19,347xx,1.0
1e4,799,795,1004.0,1671.05,958xx,0.0
12e3,619,615,274.0,9807.82,112xx,0.0
7500.0,814,810,1857.0,158.32,140xx,0.0
6876.6,634,630,608.0,500.0,364xx,1.0
8500.0,809,805,761.0,3324.26,775xx,0.0
12e3,689,685,304.0,11076.4,206xx,0.0
3600.0,704,700,792.0,2547.4,200xx,0.0
29800.0,729,725,457.0,20303.88,080xx,0.0
1e4,769,765,1126.0,318.42,327xx,0.0
8e3,744,740,1126.0,19.47,921xx,0.0
5325.0,664,660,1126.0,192.15,076xx,0.0
7500.0,744,740,30.0,7550.74,060xx,0.0
9814.76,654,650,943.0,368.45,120xx,1.0
23e3,694,690,427.0,20213.2,112xx,0.0
2500.0,784,780,122.0,2385.33,802xx,0.0
5e3,499,0,1126.0,186.55,200xx,0.0
19850.0,699,695,1735.0,2390.27,630xx,0.0
25e3,799,795,1857.0,560.75,541xx,0.0
3e3,699,695,1096.0,211.93,945xx,0.0
4776.39,499,0,700.0,481.58,303xx,1.0
5e3,804,800,457.0,3318.0,228xx,0.0
3e4,714,710,1126.0,1012.06,200xx,0.0
5439.06,624,620,1096.0,383.92,975xx,1.0
4e3,789,785,700.0,1849.36,797xx,0.0
12e3,739,735,1126.0,402.31,606xx,0.0
1800.0,694,690,1065.0,182.74,917xx,0.0
16500.0,659,655,1857.0,389.42,786xx,0.0
4e3,749,745,1399.0,1365.04,903xx,0.0
24975.0,684,680,1827.0,1145.26,074xx,0.0
1e4,804,800,578.0,5531.76,171xx,0.0
689.39,674,670,122.0,388.23,010xx,1.0
6800.0,779,775,274.0,6207.49,112xx,0.0
7400.0,809,805,1126.0,226.95,946xx,0.0
1e4,749,745,853.0,2710.71,921xx,0.0
3310.42,579,575,669.0,276.06,973xx,1.0
2e3,664,660,1126.0,71.9,700xx,0.0
5825.0,499,0,457.0,4056.54,782xx,0.0
8400.0,804,800,1126.0,5.84,100xx,0.0
18225.0,744,740,578.0,14686.24,706xx,0.0
1878.7,534,530,396.0,1336.42,282xx,1.0
16e3,629,625,1126.0,577.53,080xx,0.0
16500.0,664,660,608.0,8796.98,104xx,0.0
35e3,574,570,1126.0,186.6,913xx,0.0
8e3,694,690,1034.0,1087.67,200xx,0.0
20275.0,779,775,1096.0,10713.77,941xx,0.0
12150.0,599,595,1126.0,380.71,085xx,0.0
7200.0,789,785,608.0,2805.39,203xx,0.0
5500.0,734,730,547.0,3374.13,570xx,0.0
25e3,824,820,1827.0,1166.28,910xx,0.0
14e3,694,690,1461.0,4688.93,750xx,0.0
7450.0,709,705,1126.0,264.53,956xx,0.0
5e3,714,710,1126.0,182.87,070xx,0.0
6e3,829,825,1126.0,193.46,630xx,0.0
12800.0,694,690,1096.0,871.52,982xx,0.0
14e3,754,750,1126.0,512.33,200xx,0.0
9950.0,709,705,761.0,6686.95,303xx,0.0
11200.0,624,620,1126.0,419.88,432xx,0.0
14725.0,804,800,1399.0,4958.09,201xx,0.0
15e3,789,785,488.0,12545.69,750xx,0.0
6500.0,759,755,578.0,3638.68,921xx,0.0
6e3,809,805,1126.0,17.41,285xx,0.0
15e3,559,555,1522.0,3514.74,128xx,0.0
15e3,744,740,853.0,10230.96,061xx,0.0
2400.0,644,640,853.0,687.64,648xx,0.0
20900.0,809,805,1338.0,1302.93,773xx,0.0
5e3,669,665,91.0,4781.44,636xx,0.0
12375.0,809,805,792.0,4591.29,973xx,0.0
14650.0,679,675,1552.0,3657.41,301xx,0.0
6e3,709,705,1126.0,225.77,341xx,0.0
15875.0,709,705,1126.0,500.8,852xx,0.0
2e4,719,715,912.0,4366.57,600xx,0.0
4712.62,519,515,578.0,554.0,440xx,1.0
1460.35,524,520,427.0,165.29,231xx,1.0
13e3,809,805,1857.0,280.21,018xx,0.0
7e3,614,610,519.0,8.84,112xx,0.0
11200.0,659,655,608.0,5609.73,109xx,0.0
16e3,579,575,1126.0,542.96,953xx,0.0
1750.0,719,715,1126.0,62.48,945xx,0.0
201.33,654,650,91.0,155.23,917xx,1.0
20375.0,674,670,608.0,16534.68,985xx,0.0
3600.0,609,605,1218.0,327.04,982xx,0.0
597.26,559,555,304.0,110.02,112xx,1.0
26675.0,739,735,1735.0,2332.3,980xx,0.0
15e3,719,715,608.0,8506.61,986xx,0.0
15e3,689,685,304.0,13911.77,554xx,0.0
24e3,764,760,1034.0,12838.26,302xx,0.0
6e3,769,765,1126.0,194.2,331xx,0.0
6e3,724,720,853.0,56.69,483xx,0.0
10825.0,704,700,1126.0,373.72,606xx,0.0
8500.0,699,695,243.0,7268.52,148xx,0.0
2e3,699,695,608.0,711.08,900xx,0.0
16e3,749,745,1614.0,3066.55,218xx,0.0
230.07,529,525,304.0,30.71,278xx,1.0
13e3,779,775,1126.0,19.06,544xx,0.0
2e3,654,650,1126.0,72.24,917xx,0.0
9e3,789,785,761.0,3265.6,336xx,0.0
1e4,744,740,761.0,3876.63,980xx,0.0
15e3,769,765,731.0,2167.81,921xx,0.0
5600.0,639,635,608.0,752.71,846xx,0.0
22e3,689,685,335.0,19272.37,320xx,0.0
3e4,724,720,1399.0,10274.83,795xx,0.0
4500.0,779,775,1126.0,149.35,088xx,0.0
11900.0,784,780,427.0,9927.17,201xx,0.0
11425.0,709,705,1126.0,361.42,920xx,0.0
1e4,699,695,1827.0,242.79,223xx,0.0
19750.0,699,695,912.0,12612.37,224xx,0.0
7e3,704,700,1126.0,228.89,920xx,0.0
12e3,674,670,1827.0,275.74,276xx,0.0
35e3,689,685,1461.0,10594.41,941xx,0.0
1e4,689,685,182.0,9206.31,456xx,0.0
7e3,704,700,912.0,1550.27,751xx,0.0
1147.64,659,655,700.0,64.45,117xx,1.0
4200.0,714,710,1126.0,146.94,951xx,0.0
936.88,624,620,243.0,296.75,980xx,1.0
22e3,714,710,1126.0,745.93,331xx,0.0
4449.41,599,595,669.0,298.67,234xx,1.0
4375.0,789,785,1126.0,141.47,334xx,0.0
7200.0,669,665,1126.0,249.02,128xx,0.0
799.1,539,535,943.0,34.8,937xx,1.0
2e4,784,780,1004.0,11613.68,294xx,0.0
1400.0,809,805,1126.0,16.51,759xx,0.0
24700.0,714,710,1796.0,1447.65,319xx,0.0
15e3,729,725,608.0,8618.97,130xx,0.0
35e3,654,650,366.0,31340.34,727xx,0.0
10123.13,649,645,731.0,602.15,956xx,1.0
313.26,499,0,61.0,454.45,921xx,1.0
4e3,759,755,853.0,1251.31,903xx,0.0
13e3,774,770,792.0,4827.56,928xx,0.0
16425.0,704,700,1126.0,517.76,925xx,0.0
7e3,714,710,1065.0,689.0,770xx,0.0
32e3,744,740,1827.0,910.68,300xx,0.0
15e3,719,715,761.0,6368.31,973xx,0.0
780.44,579,575,182.0,247.11,925xx,1.0
1e4,769,765,1126.0,331.55,329xx,0.0
6e3,719,715,1004.0,981.83,331xx,0.0
4e3,724,720,792.0,1446.4,185xx,0.0
9800.0,749,745,853.0,2659.69,281xx,0.0
2500.0,694,690,1126.0,19.01,787xx,0.0
3478.85,509,505,335.0,564.87,656xx,1.0
2931.96,664,660,335.0,671.86,191xx,1.0
7200.0,524,520,396.0,3630.5,021xx,0.0
2e4,744,740,1126.0,626.16,198xx,0.0
18e3,604,600,1827.0,516.16,074xx,0.0
4e3,689,685,1065.0,391.3,940xx,0.0
3e4,724,720,1126.0,1113.3,129xx,0.0
35e3,764,760,1126.0,10.47,735xx,0.0
13250.0,744,740,1126.0,419.47,958xx,0.0
6e3,744,740,1126.0,200.63,971xx,0.0
1e4,779,775,1126.0,337.27,317xx,0.0
14500.0,724,720,335.0,12759.44,200xx,0.0
3e4,609,605,547.0,844.08,069xx,0.0
7500.0,784,780,547.0,18.11,900xx,0.0
9600.0,724,720,1126.0,268.32,606xx,0.0
2800.0,619,615,30.0,2814.69,128xx,0.0
35e3,694,690,761.0,13779.02,187xx,0.0
9400.0,749,745,1827.0,202.1,082xx,0.0
5200.0,724,720,1034.0,487.12,303xx,0.0
12800.0,649,645,1126.0,401.38,440xx,0.0
1700.0,649,645,1126.0,4.5,740xx,0.0
8e3,644,640,853.0,2195.31,958xx,0.0
10300.0,794,790,304.0,8340.11,770xx,0.0
13125.0,654,650,1827.0,306.9,021xx,0.0
2e4,759,755,304.0,10928.2,806xx,0.0
1858.09,504,500,427.0,361.74,221xx,1.0
6125.0,639,635,1126.0,217.39,759xx,0.0
7356.37,654,650,822.0,47.75,800xx,1.0
5e3,819,815,457.0,2412.86,328xx,0.0
5e3,644,640,547.0,2941.42,330xx,0.0
3800.0,704,700,1338.0,1350.11,752xx,0.0
2e4,634,630,122.0,19573.35,064xx,0.0
5e3,614,610,1126.0,185.27,100xx,0.0
6e3,739,735,1065.0,367.7,112xx,0.0
24e3,719,715,1827.0,551.49,021xx,0.0
5e3,784,780,1126.0,7.83,616xx,0.0
8e3,749,745,1126.0,247.42,850xx,0.0
2100.0,799,795,1034.0,203.09,662xx,0.0
4100.24,634,630,761.0,284.7,952xx,1.0
1300.0,744,740,822.0,149.08,276xx,0.0
25e3,769,765,1126.0,827.35,427xx,0.0
12800.0,724,720,30.0,12907.55,980xx,0.0
2500.0,694,690,1065.0,163.09,212xx,0.0
28800.0,744,740,488.0,24221.65,160xx,0.0
24e3,844,840,1126.0,760.98,945xx,0.0
4800.0,804,800,547.0,2908.45,032xx,0.0
3e4,814,810,973.0,3018.31,351xx,0.0
4471.47,609,605,761.0,52.8,601xx,1.0
7e3,719,715,1827.0,150.82,422xx,0.0
16e3,759,755,822.0,5335.45,085xx,0.0
2e4,819,815,1583.0,4361.71,932xx,0.0
4e3,654,650,1126.0,144.94,301xx,0.0
9e3,689,685,1674.0,538.49,327xx,0.0
1500.0,534,530,1126.0,58.23,207xx,0.0
6e3,709,705,1126.0,214.12,282xx,0.0
2e3,634,630,91.0,1979.02,217xx,0.0
2500.0,569,565,274.0,2310.32,956xx,0.0
35e3,689,685,122.0,34550.01,850xx,0.0
3e3,654,650,973.0,511.37,334xx,0.0
18e3,674,670,912.0,4077.73,065xx,0.0
6e3,594,590,1126.0,215.39,920xx,0.0
1e4,789,785,1034.0,927.51,662xx,0.0
14e3,814,810,1034.0,1275.2,601xx,0.0
27e3,794,790,1187.0,12454.19,086xx,0.0
6e3,739,735,853.0,1677.68,908xx,0.0
14e3,784,780,1096.0,428.34,100xx,0.0
4300.0,779,775,761.0,1567.27,891xx,0.0
12e3,799,795,1096.0,367.95,957xx,0.0
8800.0,669,665,1126.0,288.0,104xx,0.0
19500.0,624,620,1857.0,447.84,435xx,0.0
1e4,784,780,1096.0,306.52,549xx,0.0
21600.0,699,695,792.0,14383.39,802xx,0.0
15e3,809,805,608.0,11354.98,130xx,0.0
4e3,634,630,488.0,2575.9,766xx,0.0
5e3,699,695,1126.0,161.39,927xx,0.0
12800.0,519,515,547.0,10281.15,948xx,0.0
4299.55,649,645,457.0,423.61,540xx,1.0
3e4,679,675,669.0,14058.59,280xx,0.0
3e4,850,845,1126.0,935.5,601xx,0.0
1715.36,624,620,182.0,558.29,483xx,1.0
3e4,729,725,1126.0,949.93,275xx,0.0
3115.69,519,515,274.0,973.64,208xx,1.0
3500.0,649,645,488.0,2294.9,653xx,0.0
2259.81,514,510,1187.0,94.43,850xx,1.0
7275.0,839,835,243.0,5992.7,993xx,0.0
6825.0,779,775,1065.0,445.01,977xx,0.0
4859.33,584,580,488.0,761.92,906xx,1.0
5e3,834,830,396.0,437.92,288xx,0.0
14775.0,839,835,1126.0,471.26,365xx,0.0
12500.0,734,730,1096.0,383.34,073xx,0.0
6e3,769,765,547.0,3320.24,330xx,0.0
2e4,804,800,1034.0,10799.33,864xx,0.0
21e3,674,670,427.0,14457.16,403xx,0.0
12e3,794,790,1126.0,385.19,114xx,0.0
1e3,709,705,669.0,348.74,111xx,0.0
3e4,779,775,608.0,127.35,100xx,0.0
6e3,739,735,1096.0,186.25,103xx,0.0
4e3,794,790,519.0,856.73,931xx,0.0
2e4,739,735,457.0,13322.51,606xx,0.0
4500.0,794,790,335.0,3470.63,606xx,0.0
8e3,709,705,547.0,3986.39,920xx,0.0
14e3,649,645,61.0,14080.87,923xx,0.0
2e3,774,770,884.0,493.57,220xx,0.0
11325.0,614,610,1096.0,402.79,077xx,0.0
2500.0,594,590,213.0,2183.15,704xx,0.0
35e3,709,705,1096.0,1296.97,951xx,0.0
6e3,709,705,1096.0,223.42,112xx,0.0
5e3,689,685,396.0,3512.88,925xx,0.0
7200.0,639,635,1126.0,240.98,495xx,0.0
985.24,499,0,243.0,324.79,323xx,1.0
27e3,794,790,943.0,15622.34,083xx,0.0
704.8,659,655,91.0,330.76,113xx,1.0
6e3,734,730,973.0,991.34,928xx,0.0
7400.0,669,665,243.0,929.87,787xx,0.0
5600.0,714,710,884.0,1530.77,952xx,0.0
6600.84,499,0,822.0,334.52,320xx,1.0
29775.0,759,755,122.0,28983.56,735xx,0.0
4e3,694,690,304.0,3110.67,809xx,0.0
16425.0,789,785,91.0,16176.56,200xx,0.0
7200.0,764,760,669.0,3199.84,015xx,0.0
2619.67,524,520,822.0,110.54,770xx,1.0
6e3,679,675,1096.0,207.39,327xx,0.0
25e3,799,795,1369.0,8025.81,300xx,0.0
15e3,744,740,1827.0,317.41,952xx,0.0
8e3,709,705,912.0,1839.31,191xx,0.0
11e3,819,815,1065.0,5578.67,453xx,0.0
11100.0,829,825,1096.0,338.66,946xx,0.0
15e3,754,750,1338.0,5405.02,658xx,0.0
12e3,754,750,822.0,309.25,852xx,0.0
8e3,744,740,700.0,2595.78,950xx,0.0
1e4,654,650,182.0,1764.86,902xx,0.0
4800.0,524,520,1126.0,170.09,453xx,0.0
679.22,629,625,153.0,238.15,060xx,1.0
2e3,639,635,1096.0,69.39,605xx,0.0
6e3,789,785,335.0,4464.96,327xx,0.0
18e3,699,695,1157.0,9299.96,670xx,0.0
5950.0,659,655,1096.0,215.85,140xx,0.0
4196.18,614,610,822.0,187.75,010xx,1.0
3600.0,639,635,1096.0,124.9,921xx,0.0
3e3,764,760,304.0,2333.6,104xx,0.0
3635.9,529,525,335.0,772.29,100xx,1.0
6e3,619,615,1096.0,406.56,604xx,0.0
3e3,719,715,335.0,2302.52,481xx,0.0
5e3,689,685,761.0,1521.18,221xx,0.0
16e3,679,675,1096.0,524.01,629xx,0.0
15270.52,514,510,1430.0,497.43,917xx,1.0
9e3,579,575,1096.0,285.58,850xx,0.0
1593.35,544,540,639.0,101.8,222xx,1.0
17e3,574,570,1827.0,391.06,740xx,0.0
16e3,764,760,639.0,11723.16,902xx,0.0
11325.0,704,700,669.0,5270.98,018xx,0.0
1e4,659,655,1096.0,353.74,117xx,0.0
2100.0,629,625,639.0,996.66,201xx,0.0
3117.91,569,565,669.0,213.24,820xx,1.0
14e3,749,745,1308.0,612.59,313xx,0.0
22800.0,639,635,1827.0,515.09,280xx,0.0
2e4,739,735,1552.0,60.8,826xx,0.0
1149.49,574,570,243.0,280.91,334xx,1.0
13200.0,679,675,1827.0,308.28,600xx,0.0
15e3,674,670,1583.0,2672.82,305xx,0.0
11700.0,684,680,973.0,1755.08,021xx,0.0
1500.0,699,695,1096.0,56.4,803xx,0.0
7500.0,814,810,1096.0,288.2,605xx,0.0
33e3,639,635,1126.0,43.47,078xx,0.0
12475.0,629,625,1096.0,396.08,891xx,0.0
2340.35,674,670,366.0,477.98,957xx,1.0
3200.0,764,760,639.0,1534.64,071xx,0.0
28e3,609,605,1065.0,1856.58,720xx,0.0
1200.0,759,755,1096.0,37.54,731xx,0.0
9600.0,704,700,182.0,939.63,140xx,0.0
20500.0,764,760,669.0,14681.65,774xx,0.0
8125.0,624,620,1857.0,210.04,801xx,0.0
6e3,709,705,1096.0,200.37,199xx,0.0
7500.0,789,785,1096.0,252.93,201xx,0.0
7500.0,814,810,731.0,2882.88,210xx,0.0
6e3,709,705,1096.0,233.26,937xx,0.0
14e3,744,740,1491.0,3609.79,852xx,0.0
7350.0,699,695,396.0,5238.28,926xx,0.0
31115.81,689,685,608.0,36.54,235xx,1.0
6338.27,589,585,1187.0,25.0,850xx,1.0
13200.0,674,670,761.0,9163.39,857xx,0.0
14e3,679,675,1643.0,2241.32,564xx,0.0
1500.0,784,780,243.0,1277.42,290xx,0.0
8e3,769,765,457.0,5074.63,977xx,0.0
12375.0,789,785,457.0,10015.37,363xx,0.0
35e3,679,675,1034.0,2930.84,117xx,0.0
4200.0,664,660,1552.0,641.59,120xx,0.0
3940.97,659,655,396.0,600.17,781xx,1.0
2378.5,629,625,457.0,180.96,228xx,1.0
2e4,724,720,1096.0,750.27,210xx,0.0
3e4,774,770,1277.0,11511.82,070xx,0.0
1e4,734,730,1004.0,5704.78,762xx,0.0
24e3,809,805,1827.0,545.2,282xx,0.0
8e3,649,645,1096.0,316.56,945xx,0.0
15e3,789,785,1827.0,341.17,030xx,0.0
4e3,694,690,578.0,2184.68,923xx,0.0
28e3,744,740,1096.0,12890.26,347xx,0.0
1e4,719,715,274.0,8274.21,917xx,0.0
7200.0,674,670,1096.0,246.31,935xx,0.0
1e4,694,690,519.0,5980.69,333xx,0.0
2e4,709,705,1399.0,6677.15,532xx,0.0
3e3,614,610,1096.0,118.59,300xx,0.0
10975.0,674,670,1491.0,2798.14,951xx,0.0
8e3,684,680,884.0,2052.07,657xx,0.0
6473.71,634,630,853.0,422.23,883xx,1.0
21400.0,809,805,639.0,10877.43,283xx,0.0
6500.0,664,660,335.0,4825.27,864xx,0.0
8e3,799,795,1096.0,250.95,322xx,0.0
5500.0,779,775,122.0,5100.53,278xx,0.0
15e3,699,695,1096.0,496.07,017xx,0.0
18600.0,659,655,1827.0,493.8,913xx,0.0
13e3,844,840,1827.0,255.73,922xx,0.0
28e3,689,685,547.0,22869.6,328xx,0.0
35e3,819,815,853.0,9987.41,355xx,0.0
2900.0,729,725,1369.0,1045.43,180xx,0.0
3e3,729,725,427.0,2521.81,740xx,0.0
6925.0,664,660,1096.0,259.71,112xx,0.0
3e3,734,730,1096.0,91.99,335xx,0.0
5e3,809,805,1096.0,177.5,190xx,0.0
1e4,779,775,1096.0,329.53,941xx,0.0
5500.0,659,655,943.0,1032.82,300xx,0.0
5829.94,624,620,519.0,435.43,852xx,1.0
6440.12,634,630,853.0,189.49,850xx,1.0
1e4,674,670,1827.0,250.99,283xx,0.0
6e3,744,740,122.0,5615.06,921xx,0.0
658.05,499,0,792.0,50.62,113xx,1.0
6800.0,719,715,1096.0,231.43,657xx,0.0
6e3,789,785,700.0,2467.16,760xx,0.0
12e3,729,725,153.0,11552.63,774xx,0.0
14500.0,694,690,1126.0,497.62,060xx,0.0
11582.71,499,0,1004.0,581.58,028xx,1.0
4800.0,669,665,1096.0,153.23,927xx,0.0
25e3,704,700,1491.0,7705.47,285xx,0.0
14400.0,794,790,822.0,9190.67,600xx,0.0
15e3,594,590,1096.0,466.07,360xx,0.0
14000.01,759,755,1796.0,559.7,180xx,0.0
6e3,734,730,1096.0,183.85,196xx,0.0
10500.0,714,710,578.0,5703.96,540xx,0.0
2e4,764,760,30.0,20281.64,980xx,0.0
8e3,679,675,1096.0,268.29,011xx,0.0
2e3,679,675,1126.0,71.02,652xx,0.0
3850.0,554,550,182.0,3412.17,133xx,0.0
12075.0,774,770,1827.0,259.88,333xx,0.0
12e3,779,775,1096.0,416.76,331xx,0.0
4227.98,609,605,731.0,1763.84,236xx,1.0
7e3,714,710,1096.0,218.57,402xx,0.0
7748.35,594,590,1065.0,389.01,919xx,1.0
2e4,804,800,61.0,19933.6,335xx,0.0
9050.0,789,785,973.0,1364.0,908xx,0.0
2500.0,679,675,1096.0,88.99,195xx,0.0
4800.0,704,700,1096.0,169.22,199xx,0.0
1e4,684,680,1096.0,348.04,238xx,0.0
8e3,739,735,1004.0,996.16,333xx,0.0
2200.0,529,525,1096.0,73.38,554xx,0.0
10200.0,694,690,427.0,6739.17,066xx,0.0
12e3,684,680,822.0,3571.26,750xx,0.0
17475.0,799,795,1643.0,2605.35,146xx,0.0
16e3,719,715,973.0,9666.99,068xx,0.0
1618.5,579,575,427.0,271.45,432xx,1.0
5043.5,649,645,822.0,35.67,852xx,1.0
5500.0,689,685,1096.0,58.12,967xx,0.0
12e3,634,630,1491.0,880.2,606xx,0.0
3600.0,784,780,884.0,979.37,900xx,0.0
15e3,604,600,1096.0,460.19,980xx,0.0
1600.0,574,570,669.0,759.21,220xx,0.0
4e3,744,740,30.0,4025.65,860xx,0.0
2e4,799,795,1827.0,477.92,310xx,0.0
6e3,719,715,1096.0,201.05,113xx,0.0
11500.0,714,710,1065.0,826.09,917xx,0.0
4800.0,689,685,1096.0,162.63,941xx,0.0
24e3,729,725,792.0,7834.59,117xx,0.0
6250.0,744,740,884.0,1629.45,410xx,0.0
19983.43,559,555,1857.0,536.81,111xx,0.0
4e3,719,715,608.0,1468.22,066xx,0.0
18e3,804,800,1827.0,387.17,444xx,0.0
14750.0,804,800,1096.0,461.06,141xx,0.0
6800.0,574,570,608.0,3545.58,112xx,0.0
6e3,654,650,335.0,5348.17,952xx,0.0
3e3,564,560,366.0,2170.65,070xx,0.0
4800.0,694,690,792.0,3182.84,064xx,0.0
25e3,714,710,1796.0,500.35,928xx,0.0
5e3,694,690,761.0,1799.66,606xx,0.0
7e3,689,685,519.0,4232.17,972xx,0.0
12e3,714,710,243.0,9867.65,723xx,0.0
25025.0,689,685,91.0,24974.56,117xx,0.0
5825.0,694,690,608.0,3002.81,633xx,0.0
2750.0,649,645,1034.0,1456.68,117xx,0.0
4200.0,679,675,1096.0,157.0,330xx,0.0
19088.23,639,635,1369.0,634.1,550xx,1.0
4200.0,679,675,1096.0,144.7,438xx,0.0
8400.0,674,670,30.0,8485.31,300xx,0.0
2e4,529,525,1827.0,430.01,344xx,0.0
2e3,674,670,1096.0,75.41,344xx,0.0
2651.83,574,570,366.0,336.9,903xx,1.0
17e3,764,760,182.0,16061.81,922xx,0.0
1e4,534,530,669.0,4746.1,088xx,0.0
3500.0,639,635,1096.0,121.02,174xx,0.0
3e3,584,580,1126.0,104.29,802xx,0.0
5500.0,664,660,884.0,1581.47,146xx,0.0
28500.0,714,710,1827.0,604.67,013xx,0.0
22550.0,729,725,182.0,21434.52,066xx,0.0
8975.0,794,790,669.0,904.13,600xx,0.0
16e3,704,700,1096.0,533.38,191xx,0.0
14e3,779,775,1674.0,1696.92,902xx,0.0
7e3,744,740,1096.0,219.59,972xx,0.0
15e3,774,770,1096.0,501.14,956xx,0.0
577.32,634,630,91.0,258.1,335xx,1.0
6e3,634,630,639.0,3055.72,452xx,0.0
14e3,704,700,1827.0,317.76,208xx,0.0
7e3,654,650,547.0,4110.23,913xx,0.0
31325.0,764,760,335.0,28772.68,100xx,0.0
5500.0,624,620,1096.0,209.16,981xx,0.0
5e3,674,670,122.0,672.53,230xx,0.0
16e3,654,650,1827.0,396.28,346xx,0.0
12e3,749,745,243.0,10028.28,945xx,0.0
3600.0,789,785,1096.0,127.48,805xx,0.0
11750.0,709,705,335.0,8956.03,276xx,0.0
6382.92,609,605,943.0,294.47,180xx,1.0
1e4,844,840,1096.0,313.36,941xx,0.0
24e3,809,805,1187.0,4650.03,547xx,0.0
2e4,684,680,1430.0,6969.76,974xx,0.0
7e3,584,580,335.0,5274.7,458xx,0.0
15e3,734,730,1096.0,517.93,992xx,0.0
6e3,569,565,1096.0,188.88,107xx,0.0
1324.71,514,510,122.0,737.38,917xx,1.0
19600.0,739,735,1187.0,8966.88,295xx,0.0
4800.0,734,730,1096.0,176.15,312xx,0.0
4e3,694,690,792.0,1410.47,782xx,0.0
18e3,819,815,1827.0,400.23,604xx,0.0
137.15,619,615,182.0,150.0,941xx,1.0
1e4,669,665,1096.0,314.42,103xx,0.0
20000.01,784,780,792.0,13233.13,327xx,0.0
9250.0,699,695,366.0,6723.3,328xx,0.0
6800.0,769,765,1096.0,216.01,112xx,0.0
1e4,734,730,943.0,1803.38,606xx,0.0
3600.0,704,700,639.0,1720.78,567xx,0.0
13e3,744,740,608.0,6090.87,282xx,0.0
1800.0,594,590,1126.0,6.78,067xx,0.0
7e3,679,675,1096.0,256.55,333xx,0.0
13200.0,694,690,122.0,13015.05,441xx,0.0
6400.0,639,635,1096.0,448.49,112xx,0.0
2e4,749,745,853.0,11826.82,301xx,0.0
16800.0,674,670,912.0,4016.58,305xx,0.0
3350.0,714,710,182.0,2976.47,029xx,0.0
4434.28,634,630,761.0,274.36,928xx,1.0
6e3,639,635,1614.0,748.06,900xx,0.0
5e3,564,560,1096.0,177.0,913xx,0.0
1600.0,759,755,912.0,359.29,928xx,0.0
6919.78,634,630,761.0,497.28,967xx,1.0
8e3,604,600,1126.0,31.12,113xx,0.0
19e3,659,655,1187.0,9874.9,952xx,0.0
2346.81,574,570,304.0,286.14,180xx,1.0
3696.83,629,625,427.0,594.71,926xx,1.0
24e3,789,785,973.0,3881.78,890xx,0.0
4600.0,704,700,578.0,2056.98,850xx,0.0
13e3,749,745,1096.0,398.04,700xx,0.0
6e3,759,755,1126.0,4.66,194xx,0.0
2927.91,509,505,1034.0,160.75,941xx,1.0
20850.0,739,735,639.0,16187.27,481xx,0.0
2200.0,759,755,1096.0,85.39,558xx,0.0
4e3,779,775,884.0,990.76,338xx,0.0
7200.0,734,730,1096.0,240.22,220xx,0.0
5e3,754,750,973.0,567.29,100xx,0.0
4700.0,694,690,1126.0,1823.15,112xx,0.0
1126.59,539,535,304.0,165.91,215xx,1.0
15e3,709,705,1643.0,2519.69,945xx,0.0
1e4,769,765,1430.0,2326.51,531xx,0.0
3162.87,664,660,700.0,27.74,362xx,1.0
11600.0,789,785,792.0,3829.88,941xx,0.0
2e4,669,665,1796.0,885.95,135xx,0.0
3918.54,549,545,792.0,212.24,285xx,1.0
3e3,689,685,1096.0,104.76,780xx,0.0
9693.21,639,635,884.0,1316.91,770xx,1.0
25e3,694,690,122.0,23270.19,920xx,0.0
18500.0,789,785,669.0,8376.0,761xx,0.0
5e3,684,680,182.0,2255.56,985xx,0.0
4622.88,499,0,427.0,789.66,100xx,1.0
32e3,704,700,669.0,14887.59,606xx,0.0
4800.0,619,615,761.0,1848.09,113xx,0.0
3500.0,694,690,1218.0,1573.42,850xx,0.0
8933.32,584,580,884.0,824.43,105xx,1.0
8e3,774,770,912.0,873.73,073xx,0.0
1e4,754,750,153.0,2220.42,010xx,0.0
2e3,759,755,884.0,53.12,112xx,0.0
5020.27,529,525,1157.0,231.05,641xx,1.0
15100.0,759,755,912.0,9209.15,606xx,0.0
12e3,789,785,1065.0,817.29,606xx,0.0
17625.0,749,745,1277.0,6746.91,791xx,0.0
25e3,744,740,274.0,22612.48,600xx,0.0
12e3,764,760,213.0,10180.85,953xx,0.0
28e3,739,735,1096.0,893.97,840xx,0.0
5e3,729,725,1126.0,17.59,293xx,0.0
5794.29,659,655,457.0,497.63,070xx,1.0
7457.67,504,500,822.0,374.87,035xx,1.0
8e3,824,820,1096.0,251.71,443xx,0.0
8875.0,524,520,1096.0,327.97,104xx,0.0
4383.49,629,625,274.0,586.58,554xx,1.0
8e3,684,680,1004.0,1055.12,959xx,0.0
15e3,764,760,884.0,2306.17,352xx,0.0
12200.0,689,685,243.0,10231.07,295xx,0.0
2e4,689,685,1827.0,485.8,958xx,0.0
7e3,694,690,1096.0,244.2,926xx,0.0
25e3,719,715,153.0,24099.72,115xx,0.0
